NUM_SOLICITUD,SUCURSAL,STATUS_SOLICITUD,APROBACION_TC,TIPO_CTE,LINEA_CREDITO_FINAL,MESES_VENCIDOS,SALDO_CUENTA,CAPACIDAD_TC,INGRESO_INFERIDO,COMPROBANTE_INGRESOS,SEGMENTO_CLIENTE,CLIENTE_CDE,SUMA_LINEAS_REVOLVENTES,NIVEL_RIESGO,CAPACIDAD_PAGO_TOTAL,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,PEOR_MOP_TARJETAS,SUMA_SALDOS_TARJETAS,SUMA_PAGO_MIN_TARJETAS,SUMA_SALDOS_TOTAL,NUM_CREDITOS,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
3612,810,Aprobada,Aprobado,BUENO,63000,2.0,"70,560",-0.12,73766,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,14500,Bajo,ALTO,0,233,740,0,3613,0,15772,0,55,Propia,Posgrado
3613,8176,Aprobada,Aprobado,BUENO,37000,0.0,"17,760",0.52,64443,RECIBOS DE NOMINA,Alto A,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,235,762,0,0,0,0,0,55,Propia,Posgrado
3614,28,Aprobada,Aprobado,BUENO,9899,1.0,"6,929",0.3,88440,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,3000,Bajo,ACEPTABLE,0,237,750,0,0,0,0,0,55,Familiares,Posgrado
3615,8212,Aprobada,Aprobado,REGULAR,34000,0.0,"12,580",0.63,81369,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,240,773,0,0,0,0,0,55,Hipoteca,Preparatoria
3616,651,Aprobada,Aprobado,BUENO,9899,0.0,"5,048",0.49,75788,PROPIEDAD ACTIVO FIJO,Medio A,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,242,759,0,0,0,0,0,55,Renta,Posgrado
3617,4073,Aprobada,Aprobado,BUENO,49999,0.0,"38,999",0.22,60630,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,89000,Bajo,ACEPTABLE,0,256,744,1,1385,926,0,0,55,Familiares,Preparatoria
3618,9750,Aprobada,Aprobado,REGULAR,10500,0.0,"2,940",0.72,83261,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,257,782,0,0,0,0,0,55,Renta,Licenciatura
3619,4082,Aprobada,Aprobado,BUENO,27000,1.0,"27,270",-0.01,73912,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,11700,Bajo,ALTO,0,276,750,1,1619,250,0,0,55,Propia,Posgrado
3620,207,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,65563,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,10996,0,0,0,56,Renta,Preparatoria
3621,131,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,87280,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,56,Propia,Licenciatura
3622,347,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,82307,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,15000,Alto,BAJO,5,89,0,1,14853,890,202000,0,56,Familiares,Licenciatura
3623,4779,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,76741,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,89,0,0,0,0,0,0,56,Familiares,Licenciatura
3624,165,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,59551,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,90,0,1,14198,890,12526,0,56,Propia,Preparatoria
3625,124,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,84221,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,90,0,0,0,0,0,0,56,Hipoteca,Posgrado
3626,8133,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,74841,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,90,0,0,0,0,0,0,56,Renta,Licenciatura
3627,6440,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,64396,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,90,0,0,0,0,0,0,56,Propia,Licenciatura
3628,217,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,88285,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,91,0,0,0,0,41415,0,56,Hipoteca,Posgrado
3629,961,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,87465,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,91,0,0,6834,0,0,0,56,Hipoteca,Licenciatura
3630,8199,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,75188,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,91,0,0,0,0,0,0,56,Familiares,Licenciatura
3631,269,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,66243,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,91,0,1,1097,250,0,0,56,Propia,Preparatoria
3632,938,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,91687,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,91,0,1,42127,2510,88172,0,56,Hipoteca,Preparatoria
3633,951,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,82938,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,91,0,0,0,0,0,0,56,Familiares,Licenciatura
3634,9256,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,77905,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,91,0,0,0,0,0,0,56,Propia,Licenciatura
3635,4101,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,62855,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,91,0,0,0,0,0,0,56,Hipoteca,Licenciatura
3636,8128,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,85674,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,92,0,0,0,0,0,0,56,Propia,Posgrado
3637,7436,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,75618,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,93,0,0,0,0,0,0,56,Hipoteca,Preparatoria
3638,945,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,67647,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,93,0,0,0,0,0,0,56,Familiares,Posgrado
3639,845,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,89809,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,93,0,0,0,0,0,0,56,Renta,Licenciatura
3640,8122,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,83412,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,93,0,0,0,0,0,0,56,Renta,Licenciatura
3641,8164,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,79557,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,93,0,0,0,0,0,0,56,Familiares,Licenciatura
3642,990,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,62387,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,94,0,0,0,0,0,0,56,Familiares,Preparatoria
3643,243,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,85758,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,94,0,0,0,0,0,0,56,Familiares,Posgrado
3644,4749,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,77587,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,94,0,0,0,0,0,0,56,Hipoteca,Posgrado
3645,4357,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,66578,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,94,0,0,3893,0,0,0,56,Propia,Licenciatura
3646,9032,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,89471,DECLARACION ANUAL PFAE,,NO_CLIENTE,0,Alto,BAJO,5,94,0,0,0,0,0,0,56,Propia,Preparatoria
3647,269,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,85584,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,95,0,0,0,0,0,0,56,Familiares,Licenciatura
3648,4083,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,78299,PAGOS PROV SEMESTRALES PF,,NO_CLIENTE,0,Alto,BAJO,3,95,0,0,0,0,0,0,56,Hipoteca,Preparatoria
3649,9261,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,61336,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,3,95,0,0,0,0,0,0,56,Renta,Posgrado
3650,285,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,87574,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,95,0,0,0,0,14447,0,56,Renta,Preparatoria
3651,503,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,77087,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,43000,Alto,BAJO,5,95,0,1,8332,540,0,0,56,Renta,Preparatoria
3652,8131,En_proceso,Rechazado,MALO,0,#N/A,#N/A,#N/A,66014,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,0,Alto,BAJO,3,95,0,0,0,0,0,0,56,Hipoteca,Posgrado
3653,243,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,91366,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,96,0,0,0,0,0,0,56,Familiares,Licenciatura
3654,56,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,85033,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,5004,Alto,BAJO,4,96,0,0,809,0,0,0,56,Hipoteca,Preparatoria
3655,197,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,77636,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,96,0,0,0,0,0,0,56,Hipoteca,Posgrado
3656,9160,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,62635,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,96,0,0,0,0,0,0,56,Hipoteca,Posgrado
3657,305,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,87839,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,96,0,0,0,0,0,0,56,Renta,Licenciatura
3658,83,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,76074,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,96,0,0,0,0,0,0,56,Propia,Posgrado
3659,879,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,67410,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,97,0,0,0,0,29486,0,56,Renta,Licenciatura
3660,885,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,92078,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,1,97,0,1,32986,1820,0,0,56,Propia,Preparatoria
3661,466,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,83124,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,97,0,0,0,0,22878,0,56,Propia,Preparatoria
3662,9260,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,79278,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,2,97,0,0,0,0,0,0,56,Familiares,Posgrado
3663,105,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,63124,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,11000,Alto,BAJO,3,97,0,1,10789,710,0,0,56,Renta,Licenciatura
3664,4764,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,85057,PAGOS PROV SEMESTRALES PF,,NO_CLIENTE,0,Alto,BAJO,5,98,0,0,0,0,0,0,56,Propia,Licenciatura
3665,141,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,78052,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,4,98,0,0,0,0,0,0,56,Renta,Licenciatura
3666,4726,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,67938,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,136500,Alto,BAJO,5,99,0,1,113561,5110,56256,0,56,Familiares,Posgrado
3667,65,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,88739,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,99,0,0,0,0,0,0,56,Familiares,Preparatoria
3668,7792,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,86097,RECIBOS DE NOMINA,,NO_CLIENTE,9400,Alto,BAJO,5,99,0,1,6551,250,0,0,56,Propia,Posgrado
3669,7588,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,79898,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,99,0,0,0,0,0,0,56,Hipoteca,Licenciatura
3670,7998,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,60835,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,99,0,0,0,0,0,0,56,Propia,Licenciatura
3671,4173,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,88099,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,4,100,0,1,6646,750,0,0,56,Renta,Posgrado
3672,4626,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,78662,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,100,0,0,0,0,0,0,56,Propia,Licenciatura
3673,4266,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,66098,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,2,100,0,3,17736,2740,0,0,56,Renta,Preparatoria
3674,70001,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,91479,SIN COMPROBANTE,,NO_CLIENTE,0,Alto,BAJO,2,100,0,0,0,0,0,0,56,Renta,Preparatoria
3675,6567,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,86359,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,101,0,0,0,0,0,0,56,Renta,Licenciatura
3676,4436,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,77734,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,101,0,0,0,0,0,0,56,Renta,Posgrado
3677,315,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,62713,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,101,0,0,529,0,0,0,56,Hipoteca,Preparatoria
3678,4644,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,88367,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,3,101,0,0,0,0,0,0,56,Hipoteca,Preparatoria
3679,9209,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,76532,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,120,0,0,0,0,0,0,56,Hipoteca,Posgrado
3680,9175,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,67496,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,0,124,0,0,0,0,0,0,56,Familiares,Preparatoria
3681,7799,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,92193,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,1,125,0,0,0,0,0,0,56,Familiares,Posgrado
3682,7795,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,84820,INVERSIONES,,NO_CLIENTE,0,Alto,BAJO,2,125,0,0,0,0,0,0,56,Familiares,Preparatoria
3683,7770,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,79756,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,132,0,0,0,0,0,0,56,Hipoteca,Preparatoria
3684,7802,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,62606,INVERSIONES,,NO_CLIENTE,0,Alto,BAJO,1,133,0,0,0,0,0,0,56,Renta,Posgrado
3685,7569,Aprobada,Aprobado,REGULAR,6000,0.0,"1,680",0.72,86792,INVERSIONES,Alto A,NO_CLIENTE,0,Mínimo,ACEPTABLE,1,164,782,0,0,0,0,0,56,Renta,Preparatoria
3686,8136,Aprobada,Aprobado,BUENO,6000,1.0,"3,420",0.43,78523,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,166,763,0,0,0,0,0,56,Propia,Posgrado
3687,7799,Pendiente,Pre-Aprobado,MALO,1,#N/A,#N/A,#N/A,67380,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,0,187,0,0,0,0,0,0,56,Familiares,Posgrado
3688,208,Aprobada,Aprobado,REGULAR,28000,0.0,"10,080",0.64,90550,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,15000,Mínimo,ACEPTABLE,0,188,774,0,0,0,0,0,56,Renta,Preparatoria
3689,151,Aprobada,Aprobado,REGULAR,9899,0.0,"9,206",0.07,86616,PAGOS PROV SEMESTRALES PF,Medio A,CLIENTE_BANCO,24504,Medio ,ACEPTABLE,0,195,694,0,6372,0,48464,0,56,Renta,Licenciatura
3690,284,Aprobada,Aprobado,REGULAR,271000,2.0,"146,340",0.46,79243,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,40000,Medio ,ACEPTABLE,0,200,687,0,8176,0,0,0,56,Hipoteca,Preparatoria
3691,5997,Aprobada,Aprobado,BUENO,25000,1.0,"12,000",0.52,62076,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,48400,Bajo,ACEPTABLE,0,203,740,1,14679,610,4950,0,56,Familiares,Posgrado
3692,8212,Aprobada,Aprobado,BUENO,100000,0.0,"56,000",0.44,88630,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,100000,Bajo,ACEPTABLE,0,205,744,0,5013,0,0,0,56,Propia,Licenciatura
3693,9165,Aprobada,Aprobado,BUENO,10000,1.0,"6,000",0.4,78017,INVERSIONES,Alto A,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,207,760,0,0,0,0,0,56,Familiares,Licenciatura
3694,9167,Aprobada,Aprobado,REGULAR,5200,0.0,"2,080",0.6,66810,RECIBOS DE NOMINA,Alto B,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,207,770,0,0,0,0,0,56,Hipoteca,Licenciatura
3695,168,Aprobada,Aprobado,REGULAR,39999,1.0,"14,400",0.64,92468,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,7500,Medio ,ACEPTABLE,0,209,695,1,6935,430,9298,0,56,Hipoteca,Preparatoria
3696,4320,Aprobada,Aprobado,BUENO,9800,2.0,"10,976",-0.12,86058,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,42000,Bajo,ALTO,0,213,740,1,30224,530,0,0,56,Renta,Licenciatura
3697,80000,Aprobada,Aprobado,REGULAR,3000,3.0,"3,150",-0.05,78572,RECIBOS DE NOMINA,Alto C,NO_CLIENTE,3100,Alto,ALTO,0,214,621,3,0,0,0,0,56,Hipoteca,Posgrado
3698,994,Aprobada,Aprobado,REGULAR,10800,0.0,"5,400",0.5,63994,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,37000,Medio ,ACEPTABLE,0,214,689,1,31373,800,0,0,56,Renta,Licenciatura
3699,246,Aprobada,Aprobado,BUENO,32999,1.0,"36,629",-0.11,87644,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,15000,Bajo,ALTO,0,214,740,1,7491,250,0,0,56,Familiares,Posgrado
3700,14041,Aprobada,Aprobado,BUENO,82000,1.0,"86,100",-0.05,76990,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,4000,Bajo,ALTO,0,215,715,0,0,0,0,0,56,Hipoteca,Licenciatura
3701,9658,Aprobada,Aprobado,BUENO,9899,1.0,"7,424",0.25,68875,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,46500,Mínimo,ACEPTABLE,0,217,772,0,0,0,0,0,56,Renta,Preparatoria
3702,6446,Aprobada,Aprobado,BUENO,49999,0.0,"38,499",0.23,91439,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,30000,Bajo,ACEPTABLE,0,218,723,0,427,0,0,0,56,Familiares,Licenciatura
3703,86000,Aprobada,Aprobado,REGULAR,3000,0.0,"1,020",0.66,85328,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,223,776,0,0,0,0,0,56,Familiares,Licenciatura
3704,10014,Aprobada,Aprobado,BUENO,14800,0.0,"13,912",0.06,81386,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,87000,Bajo,ACEPTABLE,0,224,744,1,7581,1090,0,0,56,Familiares,Preparatoria
3705,304,Aprobada,Aprobado,BUENO,49999,0.0,"42,999",0.14,62685,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,33500,Bajo,ACEPTABLE,0,225,750,1,2243,420,0,0,56,Hipoteca,Licenciatura
3706,610,Aprobada,Aprobado,BUENO,39999,1.0,"27,599",0.31,86900,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,12500,Bajo,ACEPTABLE,0,226,740,0,0,0,0,0,56,Hipoteca,Preparatoria
3707,17,Aprobada,Aprobado,BUENO,1999,0.0,"1,219",0.39,78995,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,ACEPTABLE,0,226,749,0,0,0,0,0,56,Hipoteca,Licenciatura
3708,957,Aprobada,Aprobado,BUENO,4999,1.0,"5,249",-0.05,67785,INVERSIONES,Medio B,NO_CLIENTE,0,Bajo,ALTO,0,227,715,0,0,0,0,0,56,Hipoteca,Licenciatura
3709,7529,Aprobada,Aprobado,BUENO,49999,2.0,"52,999",-0.06,91094,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,68000,Mínimo,ALTO,0,227,754,1,4495,850,0,0,56,Propia,Posgrado
3710,160,Aprobada,Aprobado,REGULAR,9899,0.0,"1,980",0.8,87137,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,20000,Bajo,ACEPTABLE,0,229,727,1,13784,700,0,0,56,Propia,Licenciatura
3711,4436,Aprobada,Aprobado,REGULAR,40000,1.0,"6,800",0.83,79719,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,41000,Mínimo,ACEPTABLE,0,234,803,0,0,0,0,0,56,Propia,Licenciatura
3712,771,Aprobada,Aprobado,BUENO,1999,1.0,840,0.58,62449,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,235,778,0,0,0,0,0,56,Renta,Licenciatura
3713,344,Aprobada,Aprobado,REGULAR,49999,3.0,"58,499",-0.17,89163,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,30000,Alto,ALTO,0,238,640,3,3661,380,0,0,56,Hipoteca,Posgrado
3714,123,Aprobada,Aprobado,BUENO,20800,0.0,"14,560",0.3,77745,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,ACEPTABLE,0,240,740,0,0,0,0,0,56,Renta,Posgrado
3715,7470,Aprobada,Aprobado,BUENO,9899,2.0,"11,681",-0.18,67530,RECIBOS DE NOMINA,Alto A,CLIENTE_BANCO,55900,Bajo,ALTO,0,240,740,0,2752,0,44100,0,56,Renta,Posgrado
3716,229,Aprobada,Aprobado,BUENO,49999,2.0,"28,499",0.43,93466,RECIBOS DE NOMINA,Medio B,NO_CLIENTE,0,Bajo,ACEPTABLE,0,240,743,0,0,0,0,0,56,Propia,Preparatoria
3717,982,Aprobada,Aprobado,REGULAR,9899,0.0,"1,881",0.81,85759,RECIBOS DE NOMINA,Alto B,CLIENTE_BANCO,38000,Mínimo,ACEPTABLE,0,241,791,0,15459,0,0,0,56,Hipoteca,Licenciatura
3718,4428,Aprobada,Aprobado,BUENO,9899,1.0,"4,950",0.5,79419,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,25000,Bajo,ACEPTABLE,0,242,711,1,19475,880,146708,0,56,Propia,Preparatoria
3719,662,Aprobada,Aprobado,BUENO,16600,1.0,"16,932",-0.02,64075,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0,Bajo,ALTO,0,243,718,0,0,0,0,0,56,Hipoteca,Posgrado
3720,7496,Aprobada,Aprobado,REGULAR,42999,0.0,"7,740",0.82,89009,RECIBOS DE NOMINA,Medio A,NO_CLIENTE,0,Mínimo,ACEPTABLE,0,245,792,0,0,0,0,0,56,Renta,Licenciatura
3721,447,Aprobada,Aprobado,REGULAR,1999,0.0,320,0.84,78192,CTA NOMINA DIGITAL,Medio A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,247,794,0,0,0,0,0,56,Renta,Preparatoria
3722,997,Aprobada,Aprobado,BUENO,86000,0.0,"59,340",0.31,67987,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,97300,Bajo,ACEPTABLE,0,250,727,0,42648,0,61955,0,56,Renta,Licenciatura
3723,549,Aprobada,Aprobado,BUENO,45000,2.0,"34,200",0.24,92862,RECIBOS DE NOMINA,Alto C,CLIENTE_BANCO,0,Bajo,ACEPTABLE,0,251,724,0,0,0,0,0,56,Renta,Preparatoria
3724,479,Aprobada,Aprobado,BUENO,77000,0.0,"31,570",0.59,86252,RECIBOS DE NOMINA,Medio A,CLIENTE_BANCO,0,Mínimo,ACEPTABLE,0,252,769,0,0,0,64142,0,56,Hipoteca,Posgrado
3725,4173,Aprobada,Aprobado,BUENO,49999,2.0,"49,999",0.0,79957,PROPIEDAD ACTIVO FIJO,Medio A,CLIENTE_BANCO,82500,Bajo,ACEPTABLE,0,261,750,1,3940,1040,0,0,56,Propia,Preparatoria
3726,390,Aprobada,Aprobado,REGULAR,275000,0.0,"104,500",0.62,63661,PROPIEDAD ACTIVO FIJO,Alto A,CLIENTE_BANCO,170000,Mínimo,ACEPTABLE,0,277,779,0,0,0,0,0,56,Familiares,Preparatoria
3727,940,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,88257,PROPIEDAD ACTIVO FIJO,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,57,Familiares,Posgrado
3728,269,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,77977,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,640,0,57,Renta,Preparatoria
3729,253,Rechazada,Rechazado,MALO,0,#N/A,#N/A,#N/A,68841,RECIBOS DE NOMINA,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,57,Hipoteca,Preparatoria
3730,9165,Cancelada,Rechazado,MALO,0,#N/A,#N/A,#N/A,92517,SIN COMPROBANTE,,NO_CLIENTE,0,Alto,BAJO,5,89,0,0,0,0,0,0,57,Renta,Posgrado
